Time;X;Y;Z;Collected
74,51;-0,4130;-0,0049;0,5938;False
74,52;-0,4130;-0,0049;0,5938;False
74,52;-0,4130;-0,0049;0,5938;False
74,52;-0,4136;-0,0048;0,5940;False
74,53;-0,4136;-0,0048;0,5940;False
74,54;-0,4136;-0,0048;0,5940;False
74,54;-0,4143;-0,0048;0,5940;False
74,55;-0,4143;-0,0048;0,5940;False
74,55;-0,4143;-0,0048;0,5940;False
74,56;-0,4143;-0,0048;0,5940;False
74,57;-0,4147;-0,0047;0,5941;False
74,58;-0,4147;-0,0045;0,5942;False
74,59;-0,4147;-0,0045;0,5942;False
74,60;-0,4147;-0,0044;0,5943;False
74,60;-0,4147;-0,0041;0,5943;False
74,61;-0,4147;-0,0041;0,5943;False
74,61;-0,4147;-0,0041;0,5943;False
74,62;-0,4147;-0,0041;0,5943;False
74,62;-0,4147;-0,0038;0,5944;False
74,63;-0,4147;-0,0039;0,5944;False
74,64;-0,4147;-0,0039;0,5944;False
74,64;-0,4147;-0,0039;0,5944;False
74,65;-0,4147;-0,0035;0,5945;False
74,65;-0,4147;-0,0035;0,5945;False
74,66;-0,4147;-0,0036;0,5945;False
74,66;-0,4146;-0,0032;0,5945;False
74,67;-0,4146;-0,0032;0,5945;False
74,67;-0,4146;-0,0032;0,5945;False
74,68;-0,4146;-0,0032;0,5945;False
74,68;-0,4146;-0,0028;0,5946;False
74,69;-0,4146;-0,0028;0,5946;False
74,70;-0,4146;-0,0024;0,5947;False
74,71;-0,4146;-0,0024;0,5947;False
74,71;-0,4146;-0,0024;0,5947;False
74,72;-0,4146;-0,0024;0,5947;False
74,72;-0,4145;-0,0021;0,5948;False
74,74;-0,4145;-0,0021;0,5948;False
74,74;-0,4145;-0,0018;0,5949;False
74,75;-0,4145;-0,0018;0,5949;False
74,75;-0,4145;-0,0018;0,5949;False
74,76;-0,4145;-0,0018;0,5949;False
74,76;-0,4144;-0,0016;0,5950;False
74,77;-0,4144;-0,0016;0,5950;False
74,78;-0,4144;-0,0017;0,5950;False
74,78;-0,4144;-0,0015;0,5950;False
74,79;-0,4144;-0,0015;0,5950;False
74,79;-0,4144;-0,0015;0,5950;False
74,80;-0,4144;-0,0013;0,5951;False
74,81;-0,4144;-0,0012;0,5951;False
74,81;-0,4144;-0,0012;0,5951;False
74,82;-0,4144;-0,0012;0,5951;False
74,82;-0,4143;-0,0011;0,5952;False
74,83;-0,4143;-0,0011;0,5952;False
74,84;-0,4143;-0,0011;0,5952;False
74,85;-0,4143;-0,0010;0,5953;False
74,85;-0,4143;-0,0010;0,5953;False
74,86;-0,4143;-0,0010;0,5953;False
74,86;-0,4143;-0,0009;0,5954;False
74,87;-0,4143;-0,0009;0,5954;False
74,88;-0,4143;-0,0009;0,5954;False
74,89;-0,4142;-0,0008;0,5955;False
74,90;-0,4142;-0,0008;0,5955;False
74,90;-0,4142;-0,0009;0,5955;False
74,91;-0,4142;-0,0009;0,5955;False
74,92;-0,4142;-0,0009;0,5955;False
74,92;-0,4142;-0,0009;0,5956;False
74,93;-0,4142;-0,0009;0,5956;False
74,94;-0,4142;-0,0009;0,5955;False
74,94;-0,4142;-0,0008;0,5956;False
74,95;-0,4142;-0,0008;0,5956;False
74,95;-0,4142;-0,0008;0,5956;False
74,96;-0,4141;-0,0008;0,5957;False
74,97;-0,4141;-0,0007;0,5957;False
74,97;-0,4141;-0,0007;0,5957;False
74,98;-0,4141;-0,0007;0,5957;False
74,99;-0,4141;-0,0007;0,5957;False
74,99;-0,4135;-0,0010;0,5928;False
75,00;-0,4135;-0,0010;0,5928;False
75,00;-0,4135;-0,0009;0,5928;False
75,01;-0,4135;-0,0009;0,5928;False
75,02;-0,4135;-0,0009;0,5928;False
75,02;-0,4135;-0,0009;0,5929;False
75,03;-0,4135;-0,0009;0,5929;False
75,04;-0,4135;-0,0008;0,5929;False
75,05;-0,4135;-0,0008;0,5929;False
75,06;-0,4135;-0,0009;0,5929;False
75,06;-0,4135;-0,0008;0,5929;False
75,07;-0,4135;-0,0008;0,5929;False
75,07;-0,4135;-0,0008;0,5929;False
75,07;-0,4135;-0,0008;0,5929;False
75,08;-0,4135;-0,0008;0,5929;False
75,08;-0,4134;-0,0008;0,5930;False
75,09;-0,4132;-0,0003;0,5940;False
75,10;-0,4132;-0,0003;0,5940;False
75,10;-0,4132;-0,0004;0,5940;False
75,11;-0,4132;-0,0004;0,5940;False
75,11;-0,4132;-0,0004;0,5940;False
75,12;-0,4132;-0,0004;0,5940;False
75,12;-0,4132;-0,0006;0,5941;False
75,13;-0,4132;-0,0006;0,5941;False
75,13;-0,4132;-0,0006;0,5941;False
75,14;-0,4132;-0,0006;0,5941;False
75,14;-0,4132;-0,0007;0,5941;False
75,15;-0,4132;-0,0007;0,5941;False
75,15;-0,4132;-0,0007;0,5941;False
75,16;-0,4132;-0,0007;0,5941;False
75,16;-0,4132;-0,0007;0,5942;False
75,17;-0,4132;-0,0007;0,5942;False
75,17;-0,4132;-0,0007;0,5942;False
75,18;-0,4132;-0,0007;0,5942;False
75,18;-0,4131;-0,0008;0,5942;False
75,20;-0,4131;-0,0008;0,5942;False
75,20;-0,4131;-0,0008;0,5942;False
75,21;-0,4131;-0,0008;0,5942;False
75,22;-0,4131;-0,0008;0,5942;False
75,22;-0,4131;-0,0008;0,5943;False
75,23;-0,4131;-0,0008;0,5943;False
75,24;-0,4131;-0,0009;0,5942;False
75,24;-0,4131;-0,0009;0,5943;False
75,25;-0,4131;-0,0009;0,5943;False
75,25;-0,4131;-0,0009;0,5943;False
75,26;-0,4131;-0,0009;0,5943;False
75,26;-0,4130;-0,0009;0,5943;False
75,27;-0,4130;-0,0009;0,5943;False
75,28;-0,4130;-0,0009;0,5943;False
75,28;-0,4130;-0,0009;0,5943;False
75,28;-0,4130;-0,0009;0,5943;False
75,29;-0,4130;-0,0009;0,5943;False
75,30;-0,4130;-0,0009;0,5943;False
75,30;-0,4130;-0,0009;0,5944;False
75,31;-0,4130;-0,0009;0,5944;False
75,32;-0,4130;-0,0009;0,5944;False
75,32;-0,4130;-0,0009;0,5944;False
75,33;-0,4130;-0,0009;0,5944;False
75,33;-0,4130;-0,0009;0,5944;False
75,35;-0,4130;-0,0009;0,5944;False
75,35;-0,4130;-0,0009;0,5944;False
75,36;-0,4130;-0,0009;0,5944;False
75,36;-0,4130;-0,0008;0,5945;False
75,37;-0,4130;-0,0008;0,5945;False
75,37;-0,4130;-0,0008;0,5945;False
75,38;-0,4130;-0,0008;0,5945;False
75,38;-0,4130;-0,0008;0,5945;False
75,38;-0,4130;-0,0008;0,5945;False
75,39;-0,4130;-0,0008;0,5945;False
75,40;-0,4130;-0,0009;0,5945;False
75,40;-0,4130;-0,0009;0,5945;False
75,40;-0,4130;-0,0009;0,5945;False
75,41;-0,4130;-0,0009;0,5945;False
75,41;-0,4130;-0,0009;0,5945;False
75,41;-0,4130;-0,0009;0,5945;False
75,42;-0,4130;-0,0009;0,5945;False
75,43;-0,4130;-0,0008;0,5945;False
75,43;-0,4130;-0,0008;0,5945;False
75,44;-0,4130;-0,0008;0,5945;False
75,44;-0,4130;-0,0008;0,5945;False
75,44;-0,4135;-0,0010;0,5936;False
75,45;-0,4135;-0,0010;0,5936;False
75,45;-0,4135;-0,0010;0,5936;False
75,46;-0,4135;-0,0009;0,5937;False
75,46;-0,4140;-0,0013;0,5934;False
75,47;-0,4140;-0,0013;0,5934;False
75,47;-0,4140;-0,0013;0,5934;False
75,47;-0,4140;-0,0013;0,5934;False
75,48;-0,4140;-0,0013;0,5934;False
75,48;-0,4140;-0,0015;0,5934;False
75,49;-0,4141;-0,0015;0,5934;False
75,50;-0,4141;-0,0016;0,5934;False
75,51;-0,4141;-0,0016;0,5934;False
75,52;-0,4141;-0,0016;0,5934;False
75,52;-0,4144;-0,0019;0,5931;False
75,53;-0,4144;-0,0019;0,5931;False
75,53;-0,4144;-0,0019;0,5931;False
75,53;-0,4144;-0,0019;0,5931;False
75,54;-0,4144;-0,0019;0,5931;False
75,54;-0,4147;-0,0022;0,5930;False
75,55;-0,4147;-0,0022;0,5930;False
75,55;-0,4147;-0,0022;0,5930;False
75,55;-0,4147;-0,0022;0,5930;False
75,56;-0,4147;-0,0022;0,5930;False
75,56;-0,4148;-0,0023;0,5931;False
75,57;-0,4148;-0,0023;0,5931;False
75,58;-0,4148;-0,0023;0,5931;False
75,58;-0,4148;-0,0023;0,5931;False
75,59;-0,4148;-0,0023;0,5931;False
75,59;-0,4148;-0,0023;0,5931;False
75,60;-0,4148;-0,0023;0,5931;False
75,60;-0,4151;-0,0024;0,5930;False
75,61;-0,4151;-0,0024;0,5930;False
75,62;-0,4151;-0,0024;0,5930;False
75,62;-0,4151;-0,0024;0,5930;False
75,62;-0,4153;-0,0025;0,5930;False
75,63;-0,4153;-0,0025;0,5930;False
75,64;-0,4153;-0,0025;0,5930;False
75,64;-0,4154;-0,0025;0,5930;False
75,65;-0,4154;-0,0025;0,5930;False
75,66;-0,4154;-0,0025;0,5930;False
75,67;-0,4154;-0,0025;0,5930;False
75,67;-0,4154;-0,0025;0,5930;False
75,67;-0,4154;-0,0025;0,5930;False
75,68;-0,4154;-0,0025;0,5930;False
75,68;-0,4155;-0,0025;0,5930;False
75,69;-0,4155;-0,0025;0,5930;False
75,69;-0,4155;-0,0025;0,5930;False
75,70;-0,4155;-0,0024;0,5931;False
75,70;-0,4159;-0,0026;0,5930;False
75,71;-0,4159;-0,0026;0,5930;False
75,71;-0,4159;-0,0026;0,5930;False
75,72;-0,4159;-0,0026;0,5930;False
75,72;-0,4159;-0,0026;0,5930;False
75,73;-0,4159;-0,0026;0,5931;False
75,73;-0,4159;-0,0026;0,5931;False
75,74;-0,4159;-0,0026;0,5931;False
75,74;-0,4159;-0,0025;0,5931;False
75,75;-0,4159;-0,0025;0,5931;False
75,75;-0,4159;-0,0025;0,5931;False
75,76;-0,4160;-0,0025;0,5931;False
75,77;-0,4159;-0,0024;0,5931;False
75,77;-0,4159;-0,0024;0,5931;False
75,77;-0,4159;-0,0024;0,5931;False
75,78;-0,4159;-0,0024;0,5931;False
75,78;-0,4155;-0,0023;0,5941;False
75,79;-0,4155;-0,0023;0,5941;False
75,79;-0,4155;-0,0023;0,5941;False
75,81;-0,4149;-0,0021;0,5956;False
75,81;-0,4149;-0,0021;0,5956;False
75,82;-0,4149;-0,0021;0,5956;False
75,82;-0,4139;-0,0020;0,5979;False
75,83;-0,4139;-0,0020;0,5979;False
75,83;-0,4139;-0,0020;0,5979;False
75,84;-0,4139;-0,0020;0,5979;False
75,84;-0,4125;-0,0018;0,6011;False
75,85;-0,4125;-0,0018;0,6011;False
75,85;-0,4125;-0,0018;0,6011;False
75,86;-0,4125;-0,0018;0,6011;False
75,86;-0,4108;-0,0016;0,6051;False
75,87;-0,4108;-0,0016;0,6051;False
75,87;-0,4108;-0,0016;0,6051;False
75,88;-0,4108;-0,0016;0,6051;False
75,88;-0,4108;-0,0016;0,6051;False
75,88;-0,4086;-0,0015;0,6103;False
75,89;-0,4085;-0,0015;0,6103;False
75,89;-0,4085;-0,0015;0,6103;False
75,90;-0,4085;-0,0015;0,6103;False
75,90;-0,4058;-0,0014;0,6166;False
75,91;-0,4058;-0,0014;0,6166;False
75,91;-0,4058;-0,0014;0,6166;False
75,92;-0,4058;-0,0014;0,6166;False
75,93;-0,4024;-0,0013;0,6244;False
75,93;-0,4024;-0,0013;0,6244;False
75,94;-0,4024;-0,0013;0,6244;False
75,94;-0,4024;-0,0013;0,6244;False
75,94;-0,3991;-0,0012;0,6321;False
75,96;-0,3991;-0,0012;0,6321;False
75,96;-0,3959;-0,0011;0,6395;False
75,97;-0,3959;-0,0011;0,6395;False
75,97;-0,3959;-0,0011;0,6395;False
75,98;-0,3959;-0,0011;0,6395;False
75,98;-0,3928;-0,0010;0,6466;False
75,99;-0,3928;-0,0010;0,6466;False
75,99;-0,3928;-0,0010;0,6466;False
75,99;-0,3928;-0,0010;0,6466;False
76,00;-0,3899;-0,0010;0,6534;False
76,01;-0,3899;-0,0010;0,6534;False
76,01;-0,3899;-0,0010;0,6534;False
76,02;-0,3899;-0,0010;0,6534;False
76,02;-0,3871;-0,0009;0,6599;False
76,03;-0,3871;-0,0009;0,6599;False
76,04;-0,3871;-0,0009;0,6599;False
76,04;-0,3871;-0,0009;0,6599;False
76,04;-0,3844;-0,0009;0,6660;False
76,05;-0,3844;-0,0009;0,6660;False
76,05;-0,3844;-0,0009;0,6660;False
76,05;-0,3844;-0,0009;0,6660;False
76,06;-0,3819;-0,0008;0,6719;False
76,07;-0,3819;-0,0009;0,6718;False
76,07;-0,3819;-0,0009;0,6718;False
76,07;-0,3819;-0,0009;0,6718;False
76,08;-0,3819;-0,0009;0,6718;False
76,08;-0,3794;-0,0009;0,6775;False
76,09;-0,3794;-0,0009;0,6775;False
76,09;-0,3794;-0,0009;0,6775;False
76,10;-0,3794;-0,0008;0,6775;False
76,11;-0,3771;-0,0008;0,6829;False
76,11;-0,3771;-0,0008;0,6829;False
76,12;-0,3771;-0,0008;0,6829;False
76,12;-0,3748;-0,0008;0,6880;False
76,13;-0,3749;-0,0009;0,6880;False
76,13;-0,3749;-0,0009;0,6880;False
76,14;-0,3749;-0,0009;0,6880;False
76,14;-0,3727;-0,0009;0,6928;False
76,14;-0,3727;-0,0009;0,6928;False
76,15;-0,3727;-0,0009;0,6928;False
76,15;-0,3727;-0,0009;0,6928;False
76,16;-0,3727;-0,0009;0,6928;False
76,16;-0,3707;-0,0009;0,6974;False
76,17;-0,3707;-0,0009;0,6974;False
76,17;-0,3707;-0,0009;0,6974;False
76,18;-0,3707;-0,0009;0,6974;False
76,18;-0,3707;-0,0009;0,6974;False
76,18;-0,3688;-0,0008;0,7019;False
76,19;-0,3688;-0,0008;0,7019;False
76,19;-0,3688;-0,0008;0,7019;False
76,20;-0,3688;-0,0008;0,7019;False
76,20;-0,3669;-0,0008;0,7062;False
76,21;-0,3669;-0,0008;0,7062;False
76,21;-0,3669;-0,0008;0,7062;False
76,21;-0,3669;-0,0008;0,7062;False
76,22;-0,3669;-0,0008;0,7062;False
76,22;-0,3651;-0,0009;0,7103;False
76,23;-0,3651;-0,0009;0,7103;False
76,23;-0,3651;-0,0009;0,7103;False
76,24;-0,3651;-0,0009;0,7103;False
76,24;-0,3651;-0,0009;0,7103;False
76,24;-0,3650;-0,0008;0,7104;False
76,25;-0,3650;-0,0008;0,7104;False
76,26;-0,3650;-0,0008;0,7105;False
76,27;-0,3650;-0,0009;0,7105;False
76,27;-0,3650;-0,0009;0,7105;False
76,28;-0,3650;-0,0009;0,7105;False
76,28;-0,3649;-0,0008;0,7106;False
76,29;-0,3649;-0,0008;0,7107;False
76,29;-0,3649;-0,0008;0,7107;False
76,30;-0,3649;-0,0008;0,7107;False
76,30;-0,3649;-0,0008;0,7107;False
76,30;-0,3649;-0,0008;0,7108;False
76,31;-0,3649;-0,0008;0,7108;False
76,31;-0,3649;-0,0008;0,7108;False
76,32;-0,3649;-0,0008;0,7108;False
76,32;-0,3648;-0,0008;0,7109;False
76,33;-0,3648;-0,0008;0,7109;False
76,33;-0,3648;-0,0008;0,7109;False
76,34;-0,3648;-0,0008;0,7109;False
76,34;-0,3648;-0,0008;0,7109;False
76,34;-0,3648;-0,0008;0,7110;False
76,35;-0,3648;-0,0008;0,7110;False
76,35;-0,3648;-0,0008;0,7110;False
76,35;-0,3648;-0,0008;0,7110;False
76,36;-0,3648;-0,0008;0,7110;False
76,36;-0,3648;-0,0008;0,7111;False
76,37;-0,3648;-0,0009;0,7111;False
76,37;-0,3648;-0,0009;0,7111;False
76,38;-0,3648;-0,0009;0,7111;False
76,38;-0,3647;-0,0008;0,7111;False
76,39;-0,3647;-0,0008;0,7111;False
76,39;-0,3647;-0,0008;0,7111;False
76,39;-0,3647;-0,0008;0,7111;False
76,40;-0,3647;-0,0008;0,7112;False
76,41;-0,3647;-0,0008;0,7112;False
76,42;-0,3647;-0,0008;0,7112;False
76,42;-0,3646;-0,0008;0,7113;False
76,43;-0,3646;-0,0008;0,7113;False
76,43;-0,3647;-0,0009;0,7113;False
76,44;-0,3647;-0,0009;0,7113;False
76,44;-0,3646;-0,0008;0,7114;False
76,45;-0,3646;-0,0008;0,7114;False
76,45;-0,3646;-0,0008;0,7114;False
76,45;-0,3646;-0,0008;0,7114;False
76,46;-0,3646;-0,0008;0,7114;False
76,47;-0,3646;-0,0008;0,7114;False
76,47;-0,3646;-0,0008;0,7114;False
76,47;-0,3646;-0,0008;0,7114;False
76,48;-0,3646;-0,0008;0,7114;False
76,48;-0,3646;-0,0008;0,7115;False
76,49;-0,3646;-0,0008;0,7115;False
76,49;-0,3646;-0,0008;0,7115;False
76,50;-0,3646;-0,0008;0,7115;False
76,50;-0,3646;-0,0008;0,7116;False
76,51;-0,3646;-0,0008;0,7116;False
76,51;-0,3646;-0,0008;0,7116;False
76,51;-0,3646;-0,0008;0,7116;False
76,52;-0,3646;-0,0008;0,7116;False
76,52;-0,3645;-0,0008;0,7116;False
76,53;-0,3645;-0,0008;0,7117;False
76,53;-0,3645;-0,0008;0,7117;False
76,54;-0,3645;-0,0008;0,7117;False
76,54;-0,3645;-0,0008;0,7117;False
76,55;-0,3645;-0,0008;0,7117;False
76,55;-0,3645;-0,0008;0,7117;False
76,55;-0,3645;-0,0008;0,7117;False
76,57;-0,3645;-0,0008;0,7118;False
76,57;-0,3645;-0,0008;0,7118;False
76,58;-0,3645;-0,0008;0,7118;False
76,58;-0,3644;-0,0008;0,7118;False
76,59;-0,3644;-0,0008;0,7118;False
76,60;-0,3644;-0,0008;0,7118;False
76,60;-0,3644;-0,0008;0,7118;False
76,60;-0,3644;-0,0008;0,7119;False
76,61;-0,3644;-0,0008;0,7119;False
76,61;-0,3644;-0,0008;0,7119;False
76,62;-0,3644;-0,0008;0,7119;False
76,62;-0,3644;-0,0008;0,7119;False
76,62;-0,3644;-0,0008;0,7119;False
76,63;-0,3644;-0,0008;0,7119;False
76,63;-0,3644;-0,0008;0,7119;False
76,64;-0,3644;-0,0008;0,7119;False
76,64;-0,3644;-0,0008;0,7120;False
76,65;-0,3644;-0,0008;0,7120;False
76,65;-0,3644;-0,0008;0,7120;False
76,66;-0,3644;-0,0008;0,7120;False
76,66;-0,3643;-0,0008;0,7120;False
76,67;-0,3643;-0,0008;0,7120;False
76,67;-0,3643;-0,0008;0,7120;False
76,68;-0,3643;-0,0008;0,7120;False
76,68;-0,3643;-0,0008;0,7121;False
76,69;-0,3643;-0,0008;0,7121;False
76,69;-0,3643;-0,0009;0,7121;False
76,70;-0,3643;-0,0009;0,7121;False
76,70;-0,3643;-0,0009;0,7121;False
76,71;-0,3643;-0,0009;0,7121;False
76,72;-0,3643;-0,0009;0,7121;False
76,73;-0,3643;-0,0009;0,7121;False
76,74;-0,3643;-0,0008;0,7122;False
76,74;-0,3638;-0,0008;0,7133;False
76,75;-0,3638;-0,0008;0,7133;False
76,75;-0,3638;-0,0008;0,7133;False
76,76;-0,3638;-0,0008;0,7133;False
76,77;-0,3626;-0,0008;0,7159;False
76,77;-0,3626;-0,0008;0,7159;False
76,78;-0,3626;-0,0008;0,7159;False
76,78;-0,3610;-0,0008;0,7196;False
76,79;-0,3610;-0,0008;0,7196;False
76,80;-0,3610;-0,0008;0,7196;False
76,81;-0,3586;-0,0008;0,7251;False
76,81;-0,3586;-0,0008;0,7251;False
76,82;-0,3586;-0,0008;0,7251;False
76,82;-0,3586;-0,0008;0,7251;False
76,82;-0,3552;-0,0008;0,7327;False
76,83;-0,3552;-0,0008;0,7327;False
76,84;-0,3553;-0,0008;0,7327;False
76,84;-0,3510;-0,0008;0,7424;False
76,85;-0,3510;-0,0008;0,7424;False
76,85;-0,3510;-0,0008;0,7424;False
76,85;-0,3510;-0,0008;0,7424;False
76,86;-0,3510;-0,0008;0,7424;False
76,86;-0,3457;-0,0008;0,7544;False
76,88;-0,3457;-0,0008;0,7544;False
76,88;-0,3395;-0,0008;0,7683;False
76,89;-0,3395;-0,0008;0,7683;False
76,89;-0,3395;-0,0008;0,7683;False
76,90;-0,3395;-0,0008;0,7684;False
76,90;-0,3323;-0,0008;0,7844;False
76,91;-0,3323;-0,0008;0,7844;False
76,91;-0,3323;-0,0008;0,7844;False
76,92;-0,3323;-0,0008;0,7844;False
76,92;-0,3323;-0,0008;0,7844;False
76,92;-0,3242;-0,0007;0,8025;False
76,93;-0,3242;-0,0007;0,8025;False
76,94;-0,3242;-0,0007;0,8025;False
76,94;-0,3151;-0,0007;0,8229;False
76,95;-0,3151;-0,0007;0,8229;False
76,95;-0,3151;-0,0007;0,8229;False
76,96;-0,3151;-0,0007;0,8229;False
76,96;-0,3050;-0,0007;0,8455;False
76,97;-0,3050;-0,0007;0,8455;False
76,97;-0,3050;-0,0007;0,8455;False
76,98;-0,3050;-0,0007;0,8455;False
76,98;-0,3050;-0,0007;0,8455;False
76,98;-0,2939;-0,0007;0,8701;False
76,99;-0,2939;-0,0007;0,8701;False
77,00;-0,2939;-0,0007;0,8701;False
77,00;-0,2939;-0,0007;0,8701;False
77,00;-0,2819;-0,0007;0,8966;False
77,01;-0,2819;-0,0007;0,8966;False
77,02;-0,2819;-0,0007;0,8966;False
77,03;-0,2690;-0,0007;0,9251;False
77,04;-0,2690;-0,0007;0,9251;False
77,04;-0,2553;-0,0006;0,9553;False
77,05;-0,2553;-0,0006;0,9553;False
77,05;-0,2553;-0,0006;0,9553;False
77,06;-0,2553;-0,0006;0,9553;False
77,06;-0,2425;-0,0004;0,9860;False
77,07;-0,2425;-0,0004;0,9860;False
77,07;-0,2425;-0,0004;0,9860;False
77,08;-0,2425;-0,0004;0,9860;False
77,08;-0,2286;-0,0004;1,0182;False
77,09;-0,2286;-0,0004;1,0181;False
77,10;-0,2286;-0,0004;1,0181;False
77,10;-0,2138;-0,0004;1,0518;False
77,11;-0,2138;-0,0004;1,0518;False
77,11;-0,2138;-0,0004;1,0518;False
77,12;-0,2138;-0,0004;1,0518;False
77,13;-0,1981;-0,0005;1,0869;False
77,13;-0,1981;-0,0005;1,0869;False
77,14;-0,1981;-0,0005;1,0869;False
77,14;-0,1815;-0,0005;1,1235;False
77,15;-0,1815;-0,0005;1,1235;False
77,15;-0,1815;-0,0005;1,1235;False
77,16;-0,1815;-0,0005;1,1235;False
77,16;-0,1652;-0,0005;1,1592;False
77,17;-0,1652;-0,0005;1,1592;False
77,18;-0,1486;-0,0006;1,1955;False
77,19;-0,1486;-0,0006;1,1955;False
77,20;-0,1486;-0,0006;1,1955;False
77,20;-0,1322;-0,0006;1,2308;False
77,21;-0,1322;-0,0006;1,2308;False
77,21;-0,1322;-0,0006;1,2308;False
77,22;-0,1322;-0,0006;1,2308;False
77,22;-0,1156;-0,0007;1,2667;False
77,23;-0,1156;-0,0007;1,2667;False
77,24;-0,1156;-0,0007;1,2667;False
77,24;-0,0981;-0,0007;1,3040;False
77,25;-0,0981;-0,0007;1,3040;False
77,25;-0,0981;-0,0007;1,3040;False
77,26;-0,0981;-0,0007;1,3040;False
77,26;-0,0810;-0,0007;1,3404;False
77,27;-0,0810;-0,0007;1,3404;False
77,28;-0,0810;-0,0007;1,3404;False
77,28;-0,0646;-0,0008;1,3752;False
77,29;-0,0646;-0,0008;1,3752;False
77,29;-0,0646;-0,0008;1,3752;False
77,30;-0,0646;-0,0007;1,3752;False
77,30;-0,0478;-0,0008;1,4106;False
77,31;-0,0478;-0,0008;1,4106;False
77,32;-0,0478;-0,0008;1,4106;False
77,32;-0,0302;-0,0008;1,4474;False
77,34;-0,0302;-0,0008;1,4474;False
77,35;-0,0130;-0,0008;1,4833;False
77,35;-0,0130;-0,0008;1,4833;False
77,36;-0,0130;-0,0008;1,4833;False
77,37;0,0037;-0,0008;1,5177;False
77,37;0,0037;-0,0008;1,5177;False
77,38;0,0037;-0,0008;1,5177;False
77,38;0,0206;-0,0008;1,5526;False
77,39;0,0206;-0,0008;1,5526;False
77,40;0,0206;-0,0008;1,5526;False
77,40;0,0384;-0,0008;1,5890;False
77,41;0,0384;-0,0008;1,5890;False
77,41;0,0384;-0,0008;1,5890;False
77,42;0,0384;-0,0008;1,5890;False
77,42;0,0384;-0,0008;1,5890;False
77,43;0,0558;-0,0008;1,6244;False
77,43;0,0558;-0,0008;1,6244;False
77,44;0,0558;-0,0008;1,6244;False
77,44;0,0558;-0,0008;1,6244;False
77,45;0,0736;-0,0008;1,6604;False
77,45;0,0736;-0,0008;1,6604;False
77,46;0,0736;-0,0008;1,6604;False
77,46;0,0911;-0,0008;1,6955;False
77,47;0,0911;-0,0008;1,6955;False
77,47;0,0911;-0,0008;1,6955;False
77,47;0,0911;-0,0008;1,6955;False
77,49;0,1089;-0,0008;1,7311;False
77,49;0,1089;-0,0008;1,7311;False
77,50;0,1089;-0,0008;1,7311;False
77,50;0,1265;-0,0008;1,7659;False
77,51;0,1265;-0,0008;1,7659;False
77,51;0,1265;-0,0008;1,7659;False
77,52;0,1265;-0,0008;1,7659;False
77,52;0,1443;-0,0009;1,8012;False
77,53;0,1443;-0,0009;1,8012;False
77,53;0,1443;-0,0009;1,8012;False
77,53;0,1443;-0,0009;1,8012;False
77,54;0,1443;-0,0009;1,8012;False
77,55;0,1630;-0,0009;1,8379;False
77,55;0,1630;-0,0009;1,8379;False
77,56;0,1630;-0,0009;1,8379;False
77,56;0,1630;-0,0009;1,8379;False
77,56;0,1813;-0,0008;1,8737;False
77,57;0,1813;-0,0008;1,8737;False
77,58;0,1813;-0,0008;1,8737;False
77,58;0,1813;-0,0008;1,8737;False
77,58;0,1990;-0,0008;1,9079;False
77,59;0,1990;-0,0008;1,9079;False
77,59;0,1990;-0,0008;1,9079;False
77,60;0,1990;-0,0008;1,9079;False
77,60;0,2170;-0,0008;1,9427;False
77,61;0,2170;-0,0008;1,9427;False
77,61;0,2170;-0,0008;1,9427;False
77,62;0,2170;-0,0008;1,9427;False
77,62;0,2170;-0,0008;1,9427;False
77,62;0,2358;-0,0008;1,9788;False
77,63;0,2358;-0,0008;1,9788;False
77,64;0,2543;-0,0008;2,0141;False
77,65;0,2543;-0,0008;2,0141;False
77,65;0,2543;-0,0008;2,0141;False
77,66;0,2543;-0,0008;2,0141;False
77,66;0,2543;-0,0008;2,0141;False
77,67;0,2722;-0,0008;2,0479;False
77,67;0,2722;-0,0008;2,0479;False
77,68;0,2722;-0,0008;2,0479;False
77,68;0,2722;-0,0008;2,0479;False
77,68;0,2903;-0,0008;2,0821;False
77,69;0,2903;-0,0008;2,0821;False
77,69;0,2903;-0,0008;2,0821;False
77,70;0,2903;-0,0008;2,0821;False
77,70;0,3094;-0,0008;2,1178;False
77,71;0,3094;-0,0008;2,1178;False
77,71;0,3094;-0,0008;2,1178;False
77,72;0,3094;-0,0008;2,1178;False
77,72;0,3094;-0,0008;2,1178;False
77,72;0,3281;-0,0008;2,1526;False
77,73;0,3281;-0,0008;2,1526;False
77,73;0,3281;-0,0008;2,1526;False
77,74;0,3281;-0,0008;2,1526;False
77,74;0,3471;-0,0008;2,1879;False
77,75;0,3471;-0,0008;2,1879;False
77,75;0,3471;-0,0008;2,1879;False
77,76;0,3471;-0,0008;2,1879;False
77,76;0,3658;-0,0008;2,2224;False
77,77;0,3658;-0,0008;2,2224;False
77,77;0,3658;-0,0008;2,2224;False
77,78;0,3658;-0,0008;2,2224;False
77,78;0,3849;-0,0008;2,2574;False
77,80;0,3849;-0,0008;2,2574;False
77,80;0,4036;-0,0008;2,2915;False
77,81;0,4036;-0,0008;2,2915;False
77,81;0,4036;-0,0008;2,2915;False
77,82;0,4227;-0,0008;2,3261;False
77,83;0,4227;-0,0009;2,3261;False
77,83;0,4227;-0,0009;2,3261;False
77,84;0,4227;-0,0009;2,3261;False
